experiment,prompt_tokens,observed_answer_position,answer_text,generated_text,generated_answer_text,token_exact_match,normalized_text_exact_match,exact_match,sequence_logprob,mean_token_logprob,first_token_entropy,mean_relevant_attention,mean_sink_over_relevant,example_id,filler_type,position_ratio,total_tokens,mean_layer_cosine,late_layer_cosine
position_sweep,2048,0.89990234375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.546875,-0.87890625,1.3125,,,example_0003,code,0.9,2048,,
position_sweep,2048,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.6328125,-1.330078125,0.398193359375,,,example_0004,code,0.9,2048,,
position_sweep,2048,0.89990234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-13.25,-1.1044921875,2.19921875,,,example_0005,code,0.9,2048,,
position_sweep,2048,0.89990234375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.296875,-1.0244140625,2.458984375,,,example_0006,code,0.9,2048,,
position_sweep,2048,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.15234375,-0.64990234375,1.298828125,,,example_0007,code,0.9,2048,,
position_sweep,4096,0.89990234375,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-9.328125,-0.84814453125,2.43359375,0.031823304162903625,915179.6291452234,example_0000,code,0.9,4096,0.9758760333061218,0.9561526775360107
position_sweep,4096,0.89990234375,COBALT-MEADOW-10018,The security answer is COBALT-MEADOW-1,The security answer is COBALT-MEADOW-1,False,False,False,-8.953125,-0.74609375,1.8115234375,0.01950936131164702,500365.0323207431,example_0001,code,0.9,4096,0.9520490169525146,0.9367926120758057
position_sweep,4096,0.89990234375,IVORY-LANTERN-10019,"The security answer is ""IVORY-LANTERN-1","The security answer is ""IVORY-LANTERN-1",False,False,False,-7.48828125,-0.6806640625,2.447265625,0.04533725552553786,659408.0762508067,example_0002,code,0.9,4096,0.9767768979072571,0.9679462313652039
position_sweep,4096,0.89990234375,SCARLET-BREEZE-10020,The security answer provided by the function `scarlet-b,The security answer provided by the function `scarlet-b,False,False,False,-9.75,-0.8125,2.0234375,,,example_0003,code,0.9,4096,0.9552657008171082,0.9120147824287415
position_sweep,4096,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-12.9609375,-1.1787109375,1.4951171875,,,example_0004,code,0.9,4096,0.970719039440155,0.937202513217926
position_sweep,4096,0.89990234375,SILVER-MEADOW-10022,"The security answer is ""SILVER-MEADOW-","The security answer is ""SILVER-MEADOW-",False,False,False,-13.0234375,-1.0859375,1.5830078125,,,example_0005,code,0.9,4096,0.9677945971488953,0.9518201351165771
position_sweep,4096,0.89990234375,GOLDEN-LANTERN-10023,"The security answer provided by the function is ""GOLDEN","The security answer provided by the function is ""GOLDEN",False,False,False,-11.421875,-0.95166015625,1.8154296875,,,example_0006,code,0.9,4096,0.9512500762939453,0.9050766825675964
position_sweep,4096,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.3359375,-0.6669921875,1.91796875,,,example_0007,code,0.9,4096,0.9729754328727722,0.9470006823539734
position_sweep,2048,0.10009765625,AMBER-HARBOR-10017,"Amber-Harbor-10017

The",Amber-Harbor-10017,False,True,True,-9.5,-0.86328125,1.0654296875,0.03575523746814928,107928.278482736,example_0000,table,0.1,2048,,
position_sweep,2048,0.10009765625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.1796875,-0.84814453125,0.5634765625,0.055601629478621926,82227.7849695057,example_0001,table,0.1,2048,,
position_sweep,2048,0.10009765625,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.08203125,-0.64404296875,1.8603515625,0.05134924785254585,89478.60295350598,example_0002,table,0.1,2048,,
position_sweep,2048,0.10009765625,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.2265625,-0.85205078125,1.064453125,,,example_0003,table,0.1,2048,,
position_sweep,2048,0.10009765625,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.4140625,-1.310546875,0.172119140625,,,example_0004,table,0.1,2048,,
position_sweep,2048,0.10009765625,SILVER-MEADOW-10022,"Silver-Meadow-10022
Explanation",Silver-Meadow-10022,False,True,True,-15.1640625,-1.263671875,1.19921875,,,example_0005,table,0.1,2048,,
position_sweep,2048,0.10009765625,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.84375,-1.0703125,1.03125,,,example_0006,table,0.1,2048,,
position_sweep,2048,0.10009765625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.12109375,-0.6474609375,0.91357421875,,,example_0007,table,0.1,2048,,
position_sweep,4096,0.10009765625,AMBER-HARBOR-10017,"Amber Harbor 10017

This answer corresponds",Amber Harbor 10017,False,False,False,-10.125,-0.9208984375,0.564453125,0.04264777412467686,1065250.4357556638,example_0000,table,0.1,4096,0.9853365421295166,0.9717426896095276
position_sweep,4096,0.10009765625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.375,-0.86474609375,0.90576171875,0.03915858099105648,780360.6877972727,example_0001,table,0.1,4096,0.9863923192024231,0.9795477390289307
position_sweep,4096,0.10009765625,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.2890625,-0.66259765625,1.4716796875,0.051059900537218435,415744.41606787255,example_0002,table,0.1,4096,0.9897027015686035,0.9840209484100342
position_sweep,4096,0.10009765625,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-9.40625,-0.7841796875,0.955078125,,,example_0003,table,0.1,4096,0.9891791343688965,0.9840291142463684
position_sweep,4096,0.10009765625,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-15.40625,-1.400390625,0.446044921875,,,example_0004,table,0.1,4096,0.9825610518455505,0.9766809344291687
position_sweep,4096,0.10009765625,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-16.6875,-1.390625,1.15234375,,,example_0005,table,0.1,4096,0.9845903515815735,0.9782881140708923
position_sweep,4096,0.10009765625,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.15625,-1.095703125,1.78125,,,example_0006,table,0.1,4096,0.9874253869056702,0.9785254597663879
position_sweep,4096,0.10009765625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.35546875,-0.6689453125,1.076171875,,,example_0007,table,0.1,4096,0.9890543818473816,0.9851048588752747
position_sweep,2048,0.2998046875,AMBER-HARBOR-10017,"Amber-Harbor-10017

The",Amber-Harbor-10017,False,True,True,-10.4609375,-0.951171875,0.828125,0.04968400606212825,76539.01490928244,example_0000,table,0.3,2048,,
position_sweep,2048,0.2998046875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.953125,-0.8291015625,1.2490234375,0.04311926910699752,78389.18155893339,example_0001,table,0.3,2048,,
position_sweep,2048,0.2998046875,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.1171875,-0.64697265625,1.41796875,0.05718018926465955,59720.801752960564,example_0002,table,0.3,2048,,
position_sweep,2048,0.2998046875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.046875,-0.83740234375,0.9580078125,,,example_0003,table,0.3,2048,,
position_sweep,2048,0.2998046875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.625,-1.330078125,0.32373046875,,,example_0004,table,0.3,2048,,
position_sweep,2048,0.2998046875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.0703125,-1.255859375,1.1728515625,,,example_0005,table,0.3,2048,,
position_sweep,2048,0.2998046875,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.796875,-1.1494140625,1.6552734375,,,example_0006,table,0.3,2048,,
position_sweep,2048,0.2998046875,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.23046875,-0.6572265625,1.576171875,,,example_0007,table,0.3,2048,,
position_sweep,4096,0.300048828125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.21875,-0.92919921875,0.7724609375,0.04594390521545114,350384.3530993152,example_0000,table,0.3,4096,0.9930546879768372,0.9905891418457031
position_sweep,4096,0.300048828125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.5703125,-0.7978515625,1.578125,0.04403479943056505,345160.20442999224,example_0001,table,0.3,4096,0.9806186556816101,0.9731905460357666
position_sweep,4096,0.300048828125,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.4296875,-0.67529296875,2.0625,0.052773545272555594,167976.82045029182,example_0002,table,0.3,4096,0.9888189435005188,0.988223135471344
position_sweep,4096,0.300048828125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.15625,-0.8466796875,1.345703125,,,example_0003,table,0.3,4096,0.9903883337974548,0.9862582087516785
position_sweep,4096,0.300048828125,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-15.359375,-1.396484375,0.37548828125,,,example_0004,table,0.3,4096,0.992882251739502,0.988978922367096
position_sweep,4096,0.300048828125,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.078125,-1.2568359375,1.6533203125,,,example_0005,table,0.3,4096,0.9916467666625977,0.9894199371337891
position_sweep,4096,0.300048828125,GOLDEN-LANTERN-10023,"Golden-Lantern-10023

Explanation",Golden-Lantern-10023,False,True,True,-13.7421875,-1.1455078125,2.08203125,,,example_0006,table,0.3,4096,0.9918861389160156,0.9885509014129639
position_sweep,4096,0.300048828125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.0078125,-0.63720703125,1.5263671875,,,example_0007,table,0.3,4096,0.9867703318595886,0.9775536060333252
position_sweep,2048,0.5,AMBER-HARBOR-10017,"Amber-Harbor-10017

The",Amber-Harbor-10017,False,True,True,-10.640625,-0.96728515625,0.96630859375,0.05095127630863978,149075.89953233054,example_0000,table,0.5,2048,,
position_sweep,2048,0.5,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.1015625,-0.84228515625,0.658203125,0.05726961441853045,142016.15299719106,example_0001,table,0.5,2048,,
position_sweep,2048,0.5,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.44921875,-0.67724609375,1.4462890625,0.06961390790074913,388787.96663089504,example_0002,table,0.5,2048,,
position_sweep,2048,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.0546875,-0.83837890625,1.1142578125,,,example_0003,table,0.5,2048,,
position_sweep,2048,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.09375,-1.28125,0.273193359375,,,example_0004,table,0.5,2048,,
position_sweep,2048,0.5,SILVER-MEADOW-10022,"Silver-Meadow-10022
Explanation",Silver-Meadow-10022,False,True,True,-16.5625,-1.3798828125,1.0283203125,,,example_0005,table,0.5,2048,,
position_sweep,2048,0.5,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.859375,-1.1552734375,1.19921875,,,example_0006,table,0.5,2048,,
position_sweep,2048,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.08984375,-0.64453125,1.3525390625,,,example_0007,table,0.5,2048,,
position_sweep,4096,0.5,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.4609375,-0.95068359375,0.494873046875,0.057069539640697574,520004.4687071668,example_0000,table,0.5,4096,0.9902797341346741,0.9851003289222717
position_sweep,4096,0.5,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.4765625,-0.7900390625,1.1435546875,0.05059052944127092,367235.7607458133,example_0001,table,0.5,4096,0.9912929534912109,0.9870718121528625
position_sweep,4096,0.5,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.65234375,-0.6953125,1.107421875,0.06513852044736586,396122.84884353325,example_0002,table,0.5,4096,0.9923222661018372,0.9898174405097961
position_sweep,4096,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.8125,-0.90087890625,0.347412109375,,,example_0003,table,0.5,4096,0.9907718300819397,0.9839324951171875
position_sweep,4096,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.65625,-1.3330078125,0.251708984375,,,example_0004,table,0.5,4096,0.9878645539283752,0.9793193936347961
position_sweep,4096,0.5,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-14.65625,-1.220703125,1.1279296875,,,example_0005,table,0.5,4096,0.9898681640625,0.9875084757804871
position_sweep,4096,0.5,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.265625,-1.0224609375,1.4833984375,,,example_0006,table,0.5,4096,0.9911594390869141,0.9911472201347351
position_sweep,4096,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.0703125,-0.642578125,1.068359375,,,example_0007,table,0.5,4096,0.9890711307525635,0.9815030097961426
position_sweep,2048,0.7001953125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.7109375,-0.9736328125,0.68603515625,0.053810536133317516,156549.1882115314,example_0000,table,0.7,2048,,
position_sweep,2048,0.7001953125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.3046875,-0.8583984375,1.0390625,0.05604078123201727,81790.27222347228,example_0001,table,0.7,2048,,
position_sweep,2048,0.7001953125,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.625,-0.693359375,1.6337890625,0.07201070562870078,327673.36440848064,example_0002,table,0.7,2048,,
position_sweep,2048,0.7001953125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.0703125,-0.8388671875,1.5458984375,,,example_0003,table,0.7,2048,,
position_sweep,2048,0.7001953125,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.8046875,-1.2548828125,0.347412109375,,,example_0004,table,0.7,2048,,
position_sweep,2048,0.7001953125,SILVER-MEADOW-10022,Silver-Meadow-10022,Silver-Meadow-10022,False,True,True,-15.2734375,-1.2734375,1.5,,,example_0005,table,0.7,2048,,
position_sweep,2048,0.7001953125,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.3359375,-1.111328125,1.1328125,,,example_0006,table,0.7,2048,,
position_sweep,2048,0.7001953125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.9765625,-0.63427734375,1.982421875,,,example_0007,table,0.7,2048,,
position_sweep,4096,0.699951171875,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.40625,-0.9462890625,0.67919921875,0.055410416421537316,1063476.995038499,example_0000,table,0.7,4096,0.9924766421318054,0.9931678771972656
position_sweep,4096,0.699951171875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.765625,-0.81396484375,0.97705078125,0.05395640592853373,685768.3157587213,example_0001,table,0.7,4096,0.9899446368217468,0.9867705702781677
position_sweep,4096,0.699951171875,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.59765625,-0.69091796875,1.89453125,0.06475348082252691,1123624.5189068597,example_0002,table,0.7,4096,0.990761935710907,0.9872238636016846
position_sweep,4096,0.699951171875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.71875,-0.89306640625,1.244140625,,,example_0003,table,0.7,4096,0.9898002743721008,0.9910657405853271
position_sweep,4096,0.699951171875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.1875,-1.2900390625,0.28759765625,,,example_0004,table,0.7,4096,0.9868154525756836,0.9824676513671875
position_sweep,4096,0.699951171875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.125,-1.2607421875,1.005859375,,,example_0005,table,0.7,4096,0.9933762550354004,0.9940668940544128
position_sweep,4096,0.699951171875,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.609375,-1.1337890625,1.73046875,,,example_0006,table,0.7,4096,0.9935884475708008,0.9919283986091614
position_sweep,4096,0.699951171875,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.80078125,-0.6181640625,1.900390625,,,example_0007,table,0.7,4096,0.9926503300666809,0.9876234531402588
position_sweep,2048,0.89990234375,AMBER-HARBOR-10017,"Amber Harbor 10017
Human:",Amber Harbor 10017,False,False,False,-11.125,-1.01171875,0.857421875,0.06385452122961979,574989.1256576169,example_0000,table,0.9,2048,,
position_sweep,2048,0.89990234375,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.015625,-0.83447265625,1.28125,0.057129770819320615,741752.4009437816,example_0001,table,0.9,2048,,
position_sweep,2048,0.89990234375,IVORY-LANTERN-10019,"Ivory Lighthouse-10019

The provided",Ivory Lighthouse-10019,False,False,False,-7.59765625,-0.69091796875,1.7041015625,0.07663964865046602,1010050.0762055737,example_0002,table,0.9,2048,,
position_sweep,2048,0.89990234375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.3046875,-0.85888671875,1.173828125,,,example_0003,table,0.9,2048,,
position_sweep,2048,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.046875,-1.27734375,0.302490234375,,,example_0004,table,0.9,2048,,
position_sweep,2048,0.89990234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-14.453125,-1.205078125,1.25390625,,,example_0005,table,0.9,2048,,
position_sweep,2048,0.89990234375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.890625,-1.07421875,1.7392578125,,,example_0006,table,0.9,2048,,
position_sweep,2048,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.12890625,-0.64794921875,1.7861328125,,,example_0007,table,0.9,2048,,
position_sweep,4096,0.89990234375,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.84375,-0.986328125,0.72607421875,0.05587647109553302,162245.31806494834,example_0000,table,0.9,4096,0.992357075214386,0.9889228940010071
position_sweep,4096,0.89990234375,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.0234375,-0.8349609375,1.564453125,0.05553623879038317,170277.6379288442,example_0001,table,0.9,4096,0.9928744435310364,0.9920997619628906
position_sweep,4096,0.89990234375,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.81640625,-0.71044921875,1.2060546875,0.07387183380254385,427043.37163745903,example_0002,table,0.9,4096,0.9947627186775208,0.9936848282814026
position_sweep,4096,0.89990234375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.6953125,-0.89111328125,1.423828125,,,example_0003,table,0.9,4096,0.9934619069099426,0.9933822154998779
position_sweep,4096,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.71875,-1.337890625,0.48876953125,,,example_0004,table,0.9,4096,0.9912505745887756,0.989287793636322
position_sweep,4096,0.89990234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.3984375,-1.283203125,1.4462890625,,,example_0005,table,0.9,4096,0.9947169423103333,0.9944114089012146
position_sweep,4096,0.89990234375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.8671875,-1.072265625,1.04296875,,,example_0006,table,0.9,4096,0.9928303360939026,0.9914970397949219
position_sweep,4096,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.34375,-0.66748046875,1.708984375,,,example_0007,table,0.9,4096,0.9942125678062439,0.9921733736991882
